client_id,feature,importance,model,exog_setting
167,exog_relative_humidity_2m_roll24,0.0006904668407514691,xgboost_exog_past_weather,past_exog_context_only
167,exog_relative_humidity_2m_roll168,0.000645165448077023,xgboost_exog_past_weather,past_exog_context_only
167,exog_precipitation_lag1,0.000365369429346174,xgboost_exog_past_weather,past_exog_context_only
167,exog_precipitation_lag24,0.00040337705286219716,xgboost_exog_past_weather,past_exog_context_only
167,exog_precipitation_lag168,0.000432557484600693,xgboost_exog_past_weather,past_exog_context_only
167,exog_precipitation_roll24,0.0006812862702645361,xgboost_exog_past_weather,past_exog_context_only
167,exog_precipitation_roll168,0.0005956606473773718,xgboost_exog_past_weather,past_exog_context_only
167,exog_heating_degree_lag1,0.0005833948380313814,xgboost_exog_past_weather,past_exog_context_only
167,exog_heating_degree_lag24,0.0007039476768113673,xgboost_exog_past_weather,past_exog_context_only
167,exog_heating_degree_lag168,0.0006492341635748744,xgboost_exog_past_weather,past_exog_context_only
167,exog_heating_degree_roll24,0.0005953924264758825,xgboost_exog_past_weather,past_exog_context_only
167,exog_heating_degree_roll168,0.00188687804620713,xgboost_exog_past_weather,past_exog_context_only
167,exog_cooling_degree_lag1,0.00022591499146074057,xgboost_exog_past_weather,past_exog_context_only
167,exog_cooling_degree_lag24,0.00031126546673476696,xgboost_exog_past_weather,past_exog_context_only
167,exog_cooling_degree_lag168,0.00036368740256875753,xgboost_exog_past_weather,past_exog_context_only
167,exog_cooling_degree_roll24,0.0005096489912830293,xgboost_exog_past_weather,past_exog_context_only
167,exog_cooling_degree_roll168,0.00039669492980465293,xgboost_exog_past_weather,past_exog_context_only
167,exog_hour_lag1,0.017458509653806686,xgboost_exog_past_weather,past_exog_context_only
167,exog_hour_lag24,0.01071921270340681,xgboost_exog_past_weather,past_exog_context_only
167,exog_hour_lag168,0.0093148872256279,xgboost_exog_past_weather,past_exog_context_only
167,exog_hour_roll24,0.0,xgboost_exog_past_weather,past_exog_context_only
167,exog_hour_roll168,0.0,xgboost_exog_past_weather,past_exog_context_only
167,exog_day_of_week_lag1,0.0014966612216085196,xgboost_exog_past_weather,past_exog_context_only
167,exog_day_of_week_lag24,0.000809168559499085,xgboost_exog_past_weather,past_exog_context_only
167,exog_day_of_week_lag168,0.000999436597339809,xgboost_exog_past_weather,past_exog_context_only
167,exog_day_of_week_roll24,0.0008747113752178848,xgboost_exog_past_weather,past_exog_context_only
167,exog_day_of_week_roll168,0.0,xgboost_exog_past_weather,past_exog_context_only
167,exog_month_lag1,0.000916792603675276,xgboost_exog_past_weather,past_exog_context_only
167,exog_month_lag24,0.0007229381590150297,xgboost_exog_past_weather,past_exog_context_only
167,exog_month_lag168,0.0019362098537385464,xgboost_exog_past_weather,past_exog_context_only
167,exog_month_roll24,0.0007597119547426701,xgboost_exog_past_weather,past_exog_context_only
167,exog_month_roll168,0.0012337553780525923,xgboost_exog_past_weather,past_exog_context_only
167,exog_is_weekend_lag1,0.00043812114745378494,xgboost_exog_past_weather,past_exog_context_only
